pair_id,positive_prompt_id,negative_prompt_id,positive_role,negative_role,domain,split,outcome_valence,amount_bucket,risk_context,behavior_target,direction_norm
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__bonus_stock_vest,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__bonus_stock_vest__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__bonus_stock_vest__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,large,none,none,553.967529296875
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_equity_vest,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_equity_vest__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_equity_vest__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,large,none,none,523.7584228515625
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_performance_payout,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_performance_payout__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_performance_payout__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,large,none,none,517.9573364257812
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonusshares,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonusshares__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonusshares__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,723.148681640625
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__yearendcash,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__yearendcash__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__yearendcash__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,290.3951416015625
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__bonus_stock,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__bonus_stock__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__bonus_stock__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,592.9180297851562
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__sales_commission,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__sales_commission__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__sales_commission__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,674.7824096679688
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__bonus_equity,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__bonus_equity__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__bonus_equity__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,632.2637329101562
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__performance_payout,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__performance_payout__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__performance_payout__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,medium,none,none,678.7706909179688
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p1__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,small,none,none,446.4577331542969
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p2__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,small,none,none,451.8988037109375
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_hold_paid,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_hold_paid__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_hold_paid__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,small,none,none,442.81610107421875
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_pending_posted,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_pending_posted__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_pending_posted__paper_open,realized_closed,paper_open,compensation_bonus,direction_train,gain,small,none,none,504.90643310546875
