dataset,pair_id,split,domain,outcome_valence,amount_bucket,source_llm,projection_delta,correct_direction
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_001__pair1,direction_train,budget_spending,loss,small,gpt54,101.216796875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_001__pair2,direction_train,budget_spending,loss,small,gpt54,-86.69921875,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_002__p1,direction_train,budget_spending,loss,small,gpt54,314.25,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_002__p2,direction_train,budget_spending,loss,small,gpt54,712.40625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_003__pair1,direction_train,budget_spending,loss,small,gpt54,-382.650390625,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__loss__small__none__paired__part_003__pair2,direction_train,budget_spending,loss,small,gpt54,664.419921875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__p1,direction_train,budget_spending,neutral,large,gpt54,85.8203125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__p2,direction_train,budget_spending,neutral,large,gpt54,491.62109375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_002__conferencefare,direction_train,budget_spending,neutral,large,gpt54,-47.3359375,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_002__homebonus,direction_train,budget_spending,neutral,large,gpt54,750.89453125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_003__p1,direction_train,budget_spending,neutral,large,gpt54,-175.560546875,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__large__none__paired__part_003__p2,direction_train,budget_spending,neutral,large,gpt54,184.939453125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_001__p1,direction_train,budget_spending,neutral,medium,gpt54,276.388671875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_001__p2,direction_train,budget_spending,neutral,medium,gpt54,44.66015625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_002__p1,direction_train,budget_spending,neutral,medium,gpt54,498.84765625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_002__p2,direction_train,budget_spending,neutral,medium,gpt54,726.275390625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_003__p1,direction_train,budget_spending,neutral,medium,gpt54,175.513671875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_003__p2,direction_train,budget_spending,neutral,medium,gpt54,331.818359375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_001__p1,direction_train,budget_spending,neutral,small,gpt54,812.048828125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_001__p2,direction_train,budget_spending,neutral,small,gpt54,936.388671875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_002__rebate_appliance,direction_train,budget_spending,neutral,small,gpt54,276.9765625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_002__rent_refund,direction_train,budget_spending,neutral,small,gpt54,51.0,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_003__booked_bonus,direction_train,budget_spending,neutral,small,gpt54,252.669921875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__budget_spending__none__neutral__paired__neutral__small__none__paired__part_003__resale_credit,direction_train,budget_spending,neutral,small,gpt54,397.18359375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_001__bonus_pending_paid,direction_train,compensation_bonus,gain,large,gpt54,264.533203125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_001__commission_accrued_received,direction_train,compensation_bonus,gain,large,gpt54,269.625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__annual_bonus_payroll,direction_train,compensation_bonus,gain,large,gpt54,494.19921875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__bonus_stock_vest,direction_train,compensation_bonus,gain,large,gpt54,387.375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_equity_vest,direction_train,compensation_bonus,gain,large,gpt54,186.578125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_performance_payout,direction_train,compensation_bonus,gain,large,gpt54,364.111328125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonusshares,direction_train,compensation_bonus,gain,medium,gpt54,649.4375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__yearendcash,direction_train,compensation_bonus,gain,medium,gpt54,190.91015625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__bonus_stock,direction_train,compensation_bonus,gain,medium,gpt54,399.890625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__sales_commission,direction_train,compensation_bonus,gain,medium,gpt54,550.212890625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__bonus_equity,direction_train,compensation_bonus,gain,medium,gpt54,-150.33984375,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__performance_payout,direction_train,compensation_bonus,gain,medium,gpt54,554.626953125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p1,direction_train,compensation_bonus,gain,small,gpt54,149.53515625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__p2,direction_train,compensation_bonus,gain,small,gpt54,310.025390625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_hold_paid,direction_train,compensation_bonus,gain,small,gpt54,325.359375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_pending_posted,direction_train,compensation_bonus,gain,small,gpt54,430.55078125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_003__bonus_payment,direction_train,compensation_bonus,gain,small,gpt54,245.166015625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_003__bonus_stock,direction_train,compensation_bonus,gain,small,gpt54,680.6953125,True
