prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair1__realized_closed,-27352.078125,62,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair1,realized_closed,finance_investments,realized_closed,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair2__paper_open,-27415.994140625,65,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair2,paper_open,finance_investments,paper_open,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair2__realized_closed,-27442.306640625,64,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_002__pair2,realized_closed,finance_investments,realized_closed,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair1__paper_open,-27164.556640625,64,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair1,paper_open,finance_investments,paper_open,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair1__realized_closed,-27005.01171875,65,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair1,realized_closed,finance_investments,realized_closed,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair2__paper_open,-28290.3828125,52,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair2,paper_open,finance_investments,paper_open,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair2__realized_closed,-27299.744140625,52,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__gain__large__none__paired__part_003__pair2,realized_closed,finance_investments,realized_closed,gain,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p1__paper_open,-27443.150390625,67,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p1,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p1__realized_closed,-27130.328125,64,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p1,realized_closed,finance_investments,realized_closed,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p2__paper_open,-26688.96875,69,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p2,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p2__realized_closed,-26603.796875,74,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_001__p2,realized_closed,finance_investments,realized_closed,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair1__paper_open,-26996.505859375,56,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair1,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair1__realized_closed,-27052.154296875,55,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair1,realized_closed,finance_investments,realized_closed,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair2__paper_open,-26793.330078125,59,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair2,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair2__realized_closed,-26783.451171875,55,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_002__pair2,realized_closed,finance_investments,realized_closed,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p1__paper_open,-27637.6640625,58,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p1,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p1__realized_closed,-27056.162109375,56,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p1,realized_closed,finance_investments,realized_closed,loss,large,none,none,gpt54
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p2__paper_open,-27642.44921875,56,direction_train,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p2,paper_open,finance_investments,paper_open,loss,large,none,none,gpt54
