prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_06,"Read the following short scenario.

Scenario:
Near the craps table, the casino posts that the promotional chip exchange ends in eight minutes, and his prepaid card has already been declined once at the food court. With $95 left in chips, he skips the hardways and keeps to pass-line action, aiming to avoid a fast wipeout before he reaches the cage.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_06,0.85,7,casino_emotion_plus_risk,Craps context with concrete narrowing options and payment trouble; skipping proposition bets for pass-line action expresses risk avoidance without banned labels.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_01,"Read the following short scenario.

Scenario:
At a roulette table near the hotel bar, he keeps glancing at a side jackpot display while sorting a neat stack of $25 chips. The even-money bets look ordinary, but his attention stays on the high-payout sections, and he starts weighing a spread that would leave most of the stack exposed on a single spin.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_01,0.85,7,casino_emotion_plus_risk,Roulette setting with implicit pull toward flashy upside and explicit high-variance choice framing; no outcome or behavior cue beyond consideration.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_02,"Read the following short scenario.

Scenario:
She pauses at a row of Dragon Link machines, watching the grand meter tick above $14,000 as ticket credits sit at $186. The low-denomination option is available, yet her hand lingers over the higher bet buttons, comparing how much more screen activity and top-end payout they would buy over the next few spins.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_02,0.85,7,casino_emotion_plus_risk,Slot context separates attraction to salient reward cues from risk-seeking via higher-bet comparison.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_03,"Read the following short scenario.

Scenario:
During a late blackjack shoe, he notices the table beside him advertising a 30-to-1 side bet for suited trips. His current seat offers steady small swings, but he keeps tracking the sign and mentally reshaping his next buy-in around hands that could open a rarer, much larger return.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_03,0.85,7,casino_emotion_plus_risk,Blackjack plus side-bet frame evokes lure of outsized payoff and preference for larger variance without explicit emotion words.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_04,"Read the following short scenario.

Scenario:
At the craps rail, she leans in each time the stickman calls the hardways and fire bet payouts, then studies her remaining $240 in chips. Conservative place bets would stretch the session, but her attention stays on combinations that hit less often and can change the rack much faster if they land.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_04,0.85,7,casino_emotion_plus_risk,Craps scenario keeps casino context present and makes risk orientation explicit through contrast with safer bets.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_05,"Read the following short scenario.

Scenario:
He stands by a video poker bank where a progressive royal has climbed past $5,300, with a printed strategy card still tucked beside the screen. Rather than settling into lower-variance play nearby, he keeps returning to the machine tied to the meter, calculating whether the thinner hit rate is worth chasing the larger jump.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_05,0.85,7,casino_emotion_plus_risk,Video poker progressive naturally conveys draw toward enticing upside while preserving separability from general gambling behavior.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__mixed_06,"Read the following short scenario.

Scenario:
In the poker room annex, she passes a carnival game table offering bonus payouts on suited queen-high starts and stops to watch two large wins posted on the felt. A standard game with smaller swings is open across the aisle, yet she focuses on the seat where extra side action could multiply one good sequence into a much bigger stack.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed_06,0.85,7,casino_emotion_plus_risk,"Table-game variation with salient reward cues and medium risk-seeking orientation, avoiding realized outcomes and explicit affect labels."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__roulette_wallet,"Read the following short scenario.

Scenario:
At a roulette table, she keeps glancing at a stack of purple chips beside a sign for a 35-to-1 payout. The wheel has been landing all over the layout, and the next spin is about to start. She slides only two chips onto an outside bet and leaves most of her bankroll untouched.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,roulette_wallet,0.85,7,casino_emotion_plus_risk,Casino context explicit; lure of large payout appears separately from conservative stake choice.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__slots_freeplay,"Read the following short scenario.

Scenario:
Near a bank of bright slot machines, he lingers over a screen advertising a bonus round that can multiply credits by 50. His card still shows $180 in playable balance. When he inserts it, he selects the lowest denomination and sets a tight spending limit before the reels begin.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,slots_freeplay,0.85,7,casino_emotion_plus_risk,Tempting high upside from slots paired with bankroll-preserving setup; no behavior escalation implied.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__blackjack_sidebet,"Read the following short scenario.

Scenario:
At blackjack, she watches another player win a flashy side bet on matched cards while the dealer reshuffles. The extra circle on the felt looks hard to ignore, especially with a posted payout ladder beside it. For the next hand, she skips the side bet and places the table minimum on the main game.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,blackjack_sidebet,0.85,7,casino_emotion_plus_risk,Observable pull toward side bet plus explicit low-risk next choice; emotion and risk remain separable.
